Claim Number,Restaurant Name,Borough Code,Address1,ZIPCODE,GRADE
50070401,FORTUNE COOKIES,Brooklyn,MANHATTAN AVENUE,11222,A
50092423,KARAVAN GRILL,Brooklyn,AVENUE U,11229,A
50102792,CROWN FRIED CHICKEN,Queens,HILLSIDE AVE,11432,N
50011959,PICADILLY HALL,Brooklyn,MCDONALD AVENUE,11230,A
40512172,THE ASTORIA WORLD MANOR,Queens,ASTORIA BOULEVARD,11102,A
50001179,XING'S CHEF CHINESE FOOD,Queens,DITMARS BLVD,11105,A
40379573,DUNKIN DONUTS,Bronx,BOSTON POST ROAD,10475,A
41578677,SARAVANA BHAVAN,Manhattan,LEXINGTON AVENUE,10016,A
50019096,LUK & BART HOMEMADE FOOD,Staten Island,RICHMOND TERRACE,10303,A
40759928,GINO'S PIZZA,Brooklyn,3 AVENUE,11209,A
50096033,FABIO PIZZA & RESTAURANT,Brooklyn,MEEKER AVENUE,11222,A
50042980,DELICIAS CUENCANAS RESTAURANT,Queens,HILLSIDE AVE,11432,A
50091280,MARRIZZANG OF NY,Queens,162ND ST,11358,A
50057074,173 WEBSTER CAFE,Bronx,WEBSTER AVENUE,10457,B
40401971,TJ BYRNE'S BAR,Manhattan,FULTON STREET,10038,A
50034213,HAN DYNASTY,Manhattan,WEST   85 STREET,10024,C
41435697,FRANK'S TAVERN,Brooklyn,AVENUE N,11234,B
50000125,WOODHAVEN MANOR CATERS AND BANQUET,Queens,JAMAICA AVE,11421,A
41249587,"D'ANGELO'S PIZZA, PANCHO'S MEXICAN RESTAURANT",Bronx,PUGSLEY AVENUE,10472,B
50091302,SHABU SHABU NAYUMON,Manhattan,DIVISION STREET,10002,A
41579121,16 HANDLES,Manhattan,AMSTERDAM AVENUE,10023,A
50078360,SUBWAY,Manhattan,EAST   14 STREET,10003,A
41400682,AMC THEATRES,Queens,HORACE HARDING EXPRESSWAY,11365,C
50052988,NYBG-HUDSON GARDEN GRILL-DAVID EDWARDS,Bronx,SOUTHERN BOULEVARD,10458,A
50045596,NEW CHINA,Bronx,MOSHOLU AVENUE,10471,P
41477010,DUTCH KILLS,Queens,JACKSON AVENUE,11101,B
50112409,ISLAND SHACK,Brooklyn,ROCKAWAY AVENUE,11212,A
40844021,THE RANCH RESTAURANT & BAR,Queens,LIBERTY AVENUE,11419,C
50106363,HOLE IN THE WALL,Brooklyn,BEDFORD AVENUE,11249,N
41646198,CHUBBY BURGERS & CHICKEN,Queens,STEINWAY STREET,11103,A
41075977,SOPHIE'S RESTAURANT,Manhattan,LEXINGTON AVENUE,10017,A
40401912,O'NIEALS,Manhattan,GRAND STREET,10013,A
41567540,WIMPY'S RESTAURANT,Manhattan,2 AVENUE,10035,B
50042083,SUBWAY,Brooklyn,CHURCH AVENUE,11226,A
41330566,CARLYLE GREEN POOL STAND,Staten Island,CARLYLE GREEN POOL,10312,B
41640950,CHIPOTLE MEXICAN GRILL,Manhattan,SPRING STREET,10012,A
50044017,BLENDZVILLE CAFE,Brooklyn,SUTTER AVENUE,11212,A
50107935,A Taste of Seafood Express 125th,Manhattan,WEST  125 STREET,10027,N
50018314,NEW GOLDEN EMPIRE CHINESE RESTAURANT,Manhattan,SAINT NICHOLAS AVENUE,10031,A
50067394,BURGERS AND GRILL,Manhattan,AMSTERDAM AVENUE,10033,A
50014239,HUNGRY BIRD,Bronx,MORRIS AVENUE,10456,B
41695440,BEST BAKERY,Brooklyn,8 AVENUE,11220,A
50073063,CROWN FRIED CHICKEN,Brooklyn,LIVONIA AVENUE,11212,A
50002562,EXQUISITO RESTAURANT,Queens,36TH AVENUE,11106,A
50042501,MIMI,Manhattan,SULLIVAN STREET,10012,A
50057195,CAT LOUNGE,Manhattan,GREENWICH STREET,10006,B
50107172,NY KIKU JAPANESE RESTAURANT,Manhattan,WEST   55 STREET,10019,N
50040533,CHELSEA CREAMLINE,Manhattan,9 AVENUE,10011,A
50086623,YAMATO,Brooklyn,7 AVENUE,11215,A
40879743,NEGRIL,Manhattan,WEST    3 STREET,10012,A
50050112,MCFADDEN'S,Queens,126 STREET,11368,A
50046140,CAPTAIN DAN'S GOOD TIME TAVERN,Brooklyn,GREENE AVENUE,11216,A
50094898,IKURA SUSHI,Manhattan,EAST   31 STREET,10016,A
41414797,(PUBLIC FARE) 81st street and central park west (Delacorte Theatre),Manhattan,CENTRAL PARK WEST,10024,A
50032862,ISLAND TRINI BURGER,Brooklyn,NOSTRAND AVENUE,11210,B
41574705,WENDY'S,Bronx,EAST TREMONT AVENUE,10461,A
50069560,EL ENCEBOLLADO DE ROSSY,Brooklyn,WYCKOFF AVENUE,11237,A
50099936,MANI IN PASTA,Manhattan,WEST   39 STREET,10018,A
50093370,PIZZA BOSS,Staten Island,ARTHUR KILL ROAD,10312,A
50036616,GOSSIP COFFEE,Queens,30TH AVE,11103,C
50013380,PIZZA,Manhattan,HESTER STREET,10002,A
41619215,"AU BON PAIN, ANDALE MEXICAN GRILL",Bronx,UNIVERSITY AVENUE,10453,A
50015646,ANDREA'S RESTAURANT,Bronx,EAST  165 STREET,10452,B
41559846,DUNKIN DONUTS,Queens,FRESH POND ROAD,11379,A
50068260,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Bronx,WHITE PLAINS ROAD,10467,A
41419342,57'S ALL AMERICAN GRILL,Queens,FRANCIS LEWIS BOULEVARD,11358,B
40587273,DUNKIN DONUTS,Queens,QUEENS BOULEVARD,11104,B
50093008,ORCHARD STREET HOTEL,Manhattan,ORCHARD STREET,10002,A
50001115,THE GRANGE BAR & EATERY,Manhattan,AMSTERDAM AVENUE,10031,A
40424437,CAPRI BAKERY,Manhattan,EAST  116 STREET,10029,A
50095859,PAPA JOHN'S PIZZA,Brooklyn,LAWRENCE STREET,11201,A
41613016,EMPIRE 19 RESTAURANT,Bronx,KNOLLS CRESCENT,10463,A
50088997,CHICAGO'S PIZZA WITH A TWIST,Queens,HILLSIDE AVE,11004,A
41590644,BACCARAT CLUB,Queens,ROCKAWAY BOULEVARD,11420,A
41683816,MAX BAKERY & RESTAURANT,Queens,90 STREET,11372,P
41704670,AMICI PIZZERIA,Staten Island,AMBOY ROAD,10309,A
50052178,GRACE DELICIOUS KITCHEN INC,Brooklyn,PITKIN AVENUE,11208,A
41467424,SINGAS FAMOUS PIZZA,Queens,108 STREET,11375,A
50043755,TWO HANDS TRIBECA,Manhattan,CHURCH STREET,10013,A
41062076,STARBUCKS,Brooklyn,FRONT STREET,11201,A
50038063,NIGHT MARKET BBQ,Queens,PARSONS BLVD,11355,A
40856208,ROCCO PIZZA,Brooklyn,DEKALB AVENUE,11216,A
41667902,MARIA PIZZERIA,Brooklyn,FT HAMILTON PARKWAY,11228,A
41532937,COLOMBIA FAMA BAKERY,Queens,ROOSEVELT AVENUE,11377,A
41245538,AURORA SOHO,Manhattan,BROOME STREET,10013,A
41040849,DISHES,Manhattan,EAST   45 STREET,10017,A
41512126,LP 'N HARMONY,Brooklyn,GRAND STREET,11211,B
41436770,PIZZA HAVEN,Manhattan,BROADWAY,10034,C
50087733,NAKATA JAPANESE ASIAN FUSION,Staten Island,RICHMOND RD,10306,B
50078228,PAPA JOHN'S PIZZA,Queens,NORTHERN BLVD,11358,B
41473669,DUNKIN DONUTS,Bronx,BROADWAY,10471,A
40737045,FISHERMAN'S COVE,Brooklyn,CHURCH AVENUE,11226,A
41215734,GYU-KAKU,Manhattan,3 AVENUE,10022,B
50088485,VAN LEEUWEN ICE CREAM,Brooklyn,BERGEN STREET,11201,A
50058095,TEXAS CHICKEN & BURGERS,Brooklyn,OCEAN AVENUE,11226,C
50108312,KFC,Queens,ROCKAWAY BLVD,11434,Z
50048222,CARIBBEAN FIESTA,Manhattan,MADISON AVENUE,10029,A
50002238,OLD DAYS,Queens,150TH STREET,11355,A
50003545,THE WAYFARER,Manhattan,WEST   57 STREET,10019,B
40726984,AKROTIRI,Queens,30 AVENUE,11102,A
50104152,TASTE FROM EVEREST,Manhattan,LEXINGTON AVENUE,10016,N
41689366,THE INKAN,Queens,23 STREET,11101,A
41222832,BROADWAY COMEDY CLUB,Manhattan,WEST   53 STREET,10019,B
41539957,TERRACE COFFEE SHOP,Brooklyn,19 STREET,11218,A
40783903,GRADISCA RESTAURANT,Manhattan,WEST   13 STREET,10011,B
41382808,DOUX,Manhattan,WEST   21 STREET,10010,A
50097337,BBQ MEAT SHOP,Queens,BRADDOCK AVE,11426,A
50095030,MARRAKECH,Brooklyn,CONEY ISLAND AVENUE,11230,A
41234821,GYU-KAKU,Manhattan,COOPER SQUARE,10003,B
41631488,WINGSTOP,Brooklyn,LIVINGSTON STREET,11217,B
50089253,DUNKIN DONUTS,Manhattan,COOPER SQUARE,10003,A
41621748,POPEYES,Queens,PARSONS BOULEVARD,11433,A
50067841,RANDOLPH BEER,Brooklyn,SANDS STREET,11201,A
41688177,NATHAN'S FAMOUS,Brooklyn,ATLANTIC AVENUE,11217,A
50070060,BEAUTY BAR,Manhattan,EAST   14 STREET,10003,A
50053242,Da Ge Xiao Chi,Brooklyn,7 AVENUE,11220,B
50000548,NEW GOOD TASTE CHINESE RESTAURANT,Bronx,EAST  161 STREET,10451,A
40757425,DA MIKELLE II,Queens,QUEENS BOULEVARD,11375,A
50061076,GOOD HEALTH CAFE,Manhattan,1 AVENUE,10021,B
50052444,NEW GOLDEN PLACE,Brooklyn,KINGS HIGHWAY,11223,A
40399955,SCHICK'S MANOR,Brooklyn,12 AVENUE,11219,B
50093744,BKLYN WILD,Brooklyn,WATER STREET,11201,A
40400198,CABANA,Queens,70 ROAD,11375,A
50084876,CHIP NYC DITMARS,Queens,33RD ST,11105,A
40786914,BOSTON MARKET,Staten Island,FOREST AVENUE,10302,Z
50076107,LUCKY,Manhattan,AVENUE B,10009,A
50108319,"KFC, TACO BELL",Brooklyn,FLATLANDS AVENUE,11236,A
41068312,EL ENCUENTRO RESTAURANT,Queens,104 STREET,11368,P
50065601,BURGER & LOBSTER,Manhattan,WEST   43 STREET,10036,A
41394680,LA BAGUETTE SHOP,Queens,JAMAICA AVENUE,11423,C
50036649,LOS CHILES BAR & RESTAURANT,Queens,37TH AVE,11368,B
41700337,TASTE OF LAHORE,Queens,NORTHERN BOULEVARD,11372,B
50081574,CHEN'S GARDEN,Brooklyn,9 AVENUE,11232,A
41617279,DUNKIN DONUTS,Bronx,EAST TREMONT AVENUE,10461,A
50077108,LA NACIONAL,Manhattan,WEST   14 STREET,10011,A
50002502,LE REVE,Manhattan,EAST   54 STREET,10022,A
41320240,THREE BROTHER'S PIZZERIA,Queens,GUY R BREWER BOULEVARD,11433,A
41720066,MAGGIE REILLY'S,Manhattan,9 AVENUE,10001,A
50085329,KUSHI IZAKAYA RESTAURANT,Brooklyn,86 STREET,11214,A
50001125,AMBY'S RESTAURANT,Brooklyn,RALPH AVENUE,11221,A
50059733,BELLA LUNA,Manhattan,COLUMBUS AVENUE,10024,B
41566597,MARINA RESTAURANT,Queens,JAMAICA AVENUE,11435,A
41348744,POINT BRAZIL,Queens,31 AVENUE,11103,A
40880867,OTT THAI CUISINE,Brooklyn,MANHATTAN AVENUE,11222,A
50072815,LA FONTANA SORELLENA,Staten Island,ANNADALE ROAD,10312,A
41156219,LA GULI PASTRY SHOP,Queens,DITMARS BOULEVARD,11105,P
50099022,FELICE,Manhattan,WEST   56 STREET,10019,A
50088131,MINT KITCHEN,Manhattan,UNIVERSITY PLACE,10003,A
41482939,NUEVO SABOR RESTAURANT,Manhattan,10 AVENUE,10034,B
50045979,CAFE MAX,Brooklyn,BRIGHTON BEACH AVENUE,11235,A
50094936,GUANG JI BAKERY,Brooklyn,7 AVENUE,11220,A
50109269,FLORIDITA 3865,Manhattan,10 AVENUE,10034,A
50093837,UZ CORNER COFFEE SHOP,Queens,99TH ST,11368,C
50071968,REBAR BY THE BRIDGE,Queens,150TH ST,11357,A
50006741,GRACE CAFE,Manhattan,8 AVENUE,10018,P
50091577,THAILICIOUS,Manhattan,CLINTON STREET,10002,A
41686208,CHANG PAI,Queens,HILLSIDE AVENUE,11432,P
40364179,SPOONBREAD TOO,Manhattan,WEST  110 STREET,10025,B
41626403,LTK LITTLE THAI KITCHEN,Manhattan,EAST   53 STREET,10022,A
50079978,CONCETTINA,Queens,WILLETS POINT BLVD,11357,A
50100671,SONG BO YUAN,Manhattan,ELDRIDGE STREET,10002,A
50012353,JAVA DAY,Queens,162ND ST,11358,A
50061153,PUERTO DE MANTA BAR LOUNGE,Queens,WYCKOFF AVENUE,11385,B
50055888,PUNJABI DINER,Queens,101ST AVE,11419,C
50088959,E FRESH,Queens,AUSTIN ST,11375,A
50001930,MAC JUICE,Manhattan,PARK AVENUE,10172,A
50003662,REENCUENTRO RESTAURANT,Brooklyn,45TH ST,11220,A
50077000,MAISON KAYSER,Manhattan,SEVENTH AVENUE,10019,A
50058390,LOS ALMUERZOS,Queens,JAMAICA AVE,11435,A
50085343,Giovani’s Big Pizza,Bronx,PROSPECT AVENUE,10459,A
50062734,FAITH CHINESE FOOD,Brooklyn,GRAHAM AVENUE,11206,A
50046251,BLEACHERS SPORTS BAR AND GRILL,Brooklyn,FLATBUSH AVENUE,11217,A
50005085,EL NUEVO TINA RESTAURANT,Manhattan,WEST  125 STREET,10027,A
40902084,VICTORIA'S PIZZERIA,Queens,ROOSEVELT AVENUE,11368,C
41325827,COMPASS GROUP,Manhattan,BRYANT PARK,10036,A
50016660,FUSION JUICE BAR,Queens,38TH ST,11103,A
50081086,KITTEN CAFE 627,Brooklyn,THROOP AVENUE,11216,A
50077959,PERCY'S PIZZA,Manhattan,BLEECKER STREET,10012,A
50078965,OCEANVIEW BITES,Brooklyn,AT WEST 8TH STREET,11224,A
50071927,IL BASTARDO,Manhattan,WEST   27 STREET,10001,B
50017467,MIS TIERRAS COLOMBIANAS,Queens,ROOSEVELT AVENUE,11377,A
40828109,THE PATIO GRILL,Queens,75 AVENUE,11364,A
50092264,MAMA SCHNITZEL,Queens,67TH AVE,11374,A
40740446,TERESA'S GOURMET,Bronx,CROSBY AVENUE,10461,A
40914702,PIO PIO,Manhattan,AMSTERDAM AVENUE,10025,B
41303456,BICE,Manhattan,AVENUE OF THE AMERICAS,10019,A
50079892,"DONUT CONNECTION, MIKE'S PLACE",Brooklyn,3 AVENUE,11220,B
50012694,SARKU JAPAN,Bronx,BAYCHESTER AVENUE,10475,A
50064671,PALOOZA FLAVA,Brooklyn,CHURCH AVENUE,11203,A
50067646,BREAD & BUTTER,Manhattan,WEST   56 STREET,10019,A
41375936,SPRING GARDEN,Brooklyn,AVENUE N,11234,A
50109896,UNCLE LOUIE G ITALIAN ICES & ICE CREAM,Brooklyn,AVENUE M,11230,N
50035827,DUNKIN DONUTS,Brooklyn,BEDFORD AVENUE,11225,A
50061293,AL-NAIMAT,Queens,74TH ST,11372,A
50077924,BODEGA PIZZA,Manhattan,BROADWAY,10040,Z
50050281,cafe paulette,Brooklyn,SOUTH ELLIOTT PLACE,11217,A
50102079,SEAMORE'S MARKET BAR @ URBANSPACE,Manhattan,WEST   52 STREET,10019,A
41686771,BRICK OVEN BREAD,Brooklyn,BRIGHTON   11 STREET,11235,B
50073185,99 SCOTT,Brooklyn,SCOTT AVENUE,11237,N
50079453,IZZIES CHEESESTEAKS,Manhattan,CLINTON STREET,10002,A
41683066,TIR NA NOG IRISH BAR & GRILL,Manhattan,WEST   39 STREET,10018,A
41304987,KING'S WOK,Brooklyn,BEDFORD AVENUE,11216,A
41429004,ALTUS CAFE,Manhattan,BROADWAY,10033,B
41650270,WING HUA 508,Brooklyn,COURT STREET,11231,A
50072936,NUSRET STEAKHOUSE,Manhattan,WEST   52 STREET,10019,A
50053544,KENNEDY FRIED CHICKEN,Bronx,WEBSTER AVENUE,10456,C
50043658,HARDEE,Brooklyn,MYRTLE AVENUE,11205,B
50101471,W & L RESTAURANT,Queens,KISSENA BLVD,11355,A
50112434,BK SOHO CATERING,Brooklyn,39 STREET,11232,A
40676550,THE BLACK SHEEP,Manhattan,3 AVENUE,10016,A
50003808,CROCUS,Brooklyn,TOMPKINS AVENUE,11216,A
50001110,OOTOYA,Manhattan,WEST   41 STREET,10036,A
50096097,BENTON,Manhattan,WILLIAM STREET,10038,B
41277107,PRET A MANGER,Manhattan,MADISON AVENUE,10017,A
41537020,NEW KIM TUONG RESTAURANT,Manhattan,CHRYSTIE STREET,10002,P
50087176,K & L DAIRY FARM,Queens,37TH AVE,11372,A
50054551,"BURGER KING, POPEYES",Bronx,EAST FORDHAM ROAD,10458,A
50074319,ESPRESSO MATTO,Manhattan,BROADWAY,10031,A
50045807,CHARLEYS PHILLY STEAK,Bronx,BAYCHESTER AVENUE,10475,B
50086390,THE TERRACE,Manhattan,7 AVENUE,10036,A
50006311,MAMA PIO KITCHEN,Queens,65TH PL,11378,A
50048717,GREEN CAFE,Manhattan,EAST   58 STREET,10022,B
50033956,MY PIZZA,Manhattan,EAST   34 STREET,10016,A
41662362,HAPPY GARDEN,Brooklyn,UTICA AVENUE,11213,B
50006214,ABACE SUSHI,Manhattan,9 AVENUE,10036,A
40829155,DB BISTRO MODERNE,Manhattan,WEST   44 STREET,10036,A
50070448,IMPERIAL TASTE 88,Queens,HORACE HARDING EXPY,11364,A
41462262,RUCHI INDIAN CUISINE,Manhattan,CEDAR STREET,10006,A
50056589,MOTHERS SEAFOOD & MORE,Brooklyn,CHURCH AVENUE,11203,A
41494286,BANH MI SAIGON BAKERY,Manhattan,GRAND STREET,10013,A
50065311,ENZO BRUNI,Manhattan,WEST   14 STREET,10014,A
41711249,EL MATE,Brooklyn,COURT STREET,11231,A
40868161,NEW CROWN CHICKEN & BISCUIT,Brooklyn,PENNSYLVANIA AVENUE,11207,A
50009810,KUNG FU TEA,Queens,AUSTIN ST,11375,A
40919777,CAFE METRO,Manhattan,6 AVENUE,10036,A
41630103,DUNKIN & BASKIN ROBBINS,Brooklyn,GRAHAM AVENUE,11206,C
40372485,VETERANS OF FOREIGN WARS POST #107 CANTEEN,Brooklyn,GERRITSEN AVENUE,11229,A
50075728,PAPA JOHN'S,Brooklyn,STANLEY AVENUE,11207,P
50038633,QUAN SUSHI & GRILL,Manhattan,BROOME STREET,10013,B
50046114,PLAZA KING DELI,Brooklyn,AVENUE U,11234,A
41657014,PICCOLO CAFE,Manhattan,AMSTERDAM AVENUE,10023,C
50074103,EL SANCHO MEXICAN TORTERIA,Brooklyn,AVENUE U,11223,A
50013238,SPACE BILLARD,Manhattan,WEST   32 STREET,10001,A
41357256,PHIL'S PIZZA WEST VILLAGE,Manhattan,VARICK STREET,10014,A
41631435,STARBUCKS,Brooklyn,AVENUE U,11234,A
50074551,DAA! DUMPLINGS,Manhattan,8 AVENUE,10019,A
40868400,ARIANA KEBAB HOUSE,Manhattan,9 AVENUE,10019,A
41444651,TRIONA'S,Manhattan,SULLIVAN STREET,10012,C
41561808,FALAFEL ON BROADWAY,Manhattan,BROADWAY,10027,A
50078178,WONTON NOODLE GARDEN,Manhattan,MOTT STREET,10013,B
50000711,THE MANHATTAN AT TIMES SQUARE,Manhattan,7 AVENUE,10019,A
50043322,THE CRUS-Z FAMILY RESTAURANT,Queens,ROOSEVELT AVE,11372,B
50084405,PICO DE GALLO RESTAURANT,Bronx,GRAND CONCOURSE,10453,C
50071896,DOS TOROS TAQUERIA,Manhattan,8 AVENUE,10018,A
41545758,SOL DE QUITO RESTAURANT II,Brooklyn,NEW UTRECHT AVENUE,11219,A
50093348,FOODSTRUCK,Queens,35TH ST,11106,N
50055610,TABERNA 97,Manhattan,SAINT MARKS PLACE,10009,A
50070670,TANG HOTPOT,Manhattan,BOWERY,10002,A
41624508,NABLUS SWEETS,Brooklyn,5 AVENUE,11220,P
50085259,GRAN TIVOLI,Manhattan,BROOME STREET,10013,A
40983620,AURORA,Brooklyn,GRAND STREET,11249,A
50073433,STEAM FISH,Bronx,EAST  149 STREET,10455,A
41180600,KENNEDY FRIED CHICKEN,Queens,JUNCTION BOULEVARD,11368,P
50078806,DOWNTOWN YUMMY RESTAURANT,Manhattan,EAST BROADWAY,10002,A
41595061,EL BRONKITO PIZZARIA RESTAURANT,Staten Island,VICTORY BOULEVARD,10301,B
41365330,NEW EVERYBODY'S KITCHEN,Staten Island,MIDLAND AVENUE,10306,A
50091117,IRVING FARM NEW YORK COFFEE,Manhattan,BROADWAY,10001,A
50058155,COCINA LATINA,Manhattan,BROADWAY,10034,A
41374469,DUNKIN DONUTS,Queens,ATLANTIC AVENUE,11419,A
50038483,SUBWAY,Queens,BROADWAY,11373,C
50063174,WINDSOR COFFEE,Brooklyn,EAST    4 STREET,11218,A
40395140,TONY'S PIZZERIA & RESTAURANT,Brooklyn,RALPH AVENUE,11236,A
50015953,GREEK GRILL,Queens,CROSSBAY BLVD,11414,P
50075334,LEMONGRASS GRILL,Brooklyn,COURT STREET,11201,A
41076499,EL CAFETAL BAKERY,Queens,JAMAICA AVENUE,11418,B
50017185,OASIS JIMMA JUICE BAR,Manhattan,BROADWAY,10027,B
41115762,SPRING GARDENS RESTAURANT,Queens,SPRINGFIELD BOULEVARD,11413,A
50009407,VANGUARD WINE BAR,Manhattan,AMSTERDAM AVENUE,10023,A
41456771,TAQUERIA COATZINGO,Queens,ROOSEVELT AVENUE,11372,A
50105830,BLAKE'S INTERNATIONAL RESTAURANT,Brooklyn,NOSTRAND AVENUE,11226,N
50071085,IKINARI STEAK,Manhattan,WEST   46 STREET,10036,B
50104791,CHO-SEN GARDEN,Queens,108TH ST,11375,Z
50080273,NEW CHATHAM SEAFOOD RESTAURANT,Manhattan,CHATHAM SQUARE,10038,A
41350332,TOSCA MARQUEE,Bronx,EAST TREMONT AVENUE,10465,A
50100729,POP'S DELI OF L.I.C.,Queens,VERNON BLVD,11101,A
50094900,EASY CORNER,Manhattan,WEST  136 STREET,10030,B
50078074,BURGER KING,Queens,LINDEN BLVD,11412,A
50062900,LIFE HEALTH FITNESS,Queens,154TH ST,11357,B
50075523,Joyo Asian Restaurant,Queens,MYRTLE AVE,11385,B
50079626,NEW FOREST CAFE,Brooklyn,NEW UTRECHT AVENUE,11214,A
50032782,CHRIS CARIBBEAN & AMERICAN RESTAURANT,Brooklyn,ROGERS AVENUE,11225,P
50092747,RALPH'S COFFEE,Manhattan,5 AVENUE,10010,A
50099616,WING YUM,Queens,JAMAICA AVE,11418,A
40373937,SHUN LEE,Manhattan,WEST   65 STREET,10023,B
41485126,OUTBACK STEAKHOUSE,Brooklyn,86 STREET,11228,A
50033000,LAS MARGARITAS RESTAURANT,Brooklyn,3 AVENUE,11209,B
50063644,MACARON PARLOUR,Manhattan,HESTER STREET,10002,A
41681106,CRISTINA DELI,Queens,150TH ST,11357,A
50046787,EL RODEO,Queens,46TH ST,11377,A
41575487,FRANK'S TRATTORIA,Manhattan,1 AVENUE,10010,B
41700054,SASABUNE EXPRESS NEW YORK,Manhattan,EAST   59 STREET,10022,C
50070601,HELLO SAIGON,Manhattan,BLEECKER STREET,10012,A
50090703,"BAR STANLEY, ZODIAC",Manhattan,WEST   33 STREET,10001,B
40699339,NICK GARDEN COFFEE SHOP,Bronx,WEBSTER AVENUE,10458,A
50000638,EL TORO BRAVO,Queens,ROOSEVELT AVENUE,11372,A
50068816,BROOKLYN PIZZA MARKET,Brooklyn,SMITH STREET,11231,A
41021528,SUBWAY,Staten Island,VICTORY BOULEVARD,10314,B
50059408,BURGER KING,Staten Island,RICHMOND AVENUE,10314,A
41704636,SUNNY JOHN PIZZA,Brooklyn,AVENUE N,11234,A
40359480,1 EAST 66TH STREET KITCHEN,Manhattan,EAST   66 STREET,10065,A
50047002,AGERN,Manhattan,EAST   42 STREET,10017,B
50008279,GARLIC PIZZA BAR,Manhattan,2 AVENUE,10016,A
40425000,PATMAR BAKE SHOP,Queens,LINDEN BOULEVARD,11412,A
50018428,HAN WONG RESTAURANT,Brooklyn,20 AVENUE,11214,A
41551304,THE COUNTER,Manhattan,TIMES SQUARE,10036,A
50000510,JERUSALEM STEAKHOUSE,Brooklyn,AVENUE J,11230,P
50070163,PIZZA 13,Queens,JFK AIRPORT,11430,A
40384115,PHIL & SONS RESTAURANT & PIZZERIA,Queens,MAIN STREET,11355,B
50032946,CAPTAIN'S CAFE 33,Manhattan,EAST   33 STREET,10016,B
50035271,I BAKERY 18,Brooklyn,18 AVENUE,11204,P
50059655,MCDONALD'S,Brooklyn,FULTON STREET,11216,A
50089280,DOMINOS PIZZA,Manhattan,STANTON STREET,10002,A
50072418,PRET A MANGER,Manhattan,8 AVENUE,10018,A
41424155,THE FACULTY CLUB (COLUMBIA UNIVERSITY),Manhattan,WEST  168 STREET,10032,A
50100526,FAY DA BAKERY,Queens,41ST AVE,11355,N
50074358,"UNION HOTPOT, SHI SHANG",Brooklyn,50 STREET,11220,C
50000984,MILENIO BAKERY,Manhattan,THIRD AVENUE,10029,A
50071311,TWISTERS CAFE,Queens,STEINWAY ST,11103,A
50100773,FUSION KEBAB HOUSE,Queens,23RD ST,11101,A
50071726,PEPO'S PIZZA,Manhattan,AMSTERDAM AVENUE,10031,A
50088983,Hoja Santa,Queens,30TH AVE,11103,A
50087470,DOS TOROS,Manhattan,MADISON AVENUE,10017,A
50008512,BAKERI,Brooklyn,FREEMAN STREET,11222,A
41335396,REGAL CINEMAS,Brooklyn,SHORE PARKWAY,11235,B
50040897,TOUS LES JOURS,Manhattan,DIVISION STREET,10002,A
41058206,BARCADE,Brooklyn,UNION AVENUE,11211,A
50063906,FIRST STOP BAR & GRILL,Queens,QUEENS PLZ S,11101,A
50012283,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Bronx,WHITE PLAINS ROAD,10467,B
50058546,MR KING FOOD KITCHEN,Brooklyn,ALBANY AVENUE,11203,A
40535738,NEIL SIMON THEATRE,Manhattan,WEST   52 STREET,10019,A
50104795,LEVAIN BAKERY,Manhattan,AMSTERDAM AVENUE,10024,A
41248845,CAFE CHILI,Brooklyn,COURT STREET,11201,A
41706176,FORNO SICILIANO,Queens,DITMARS BOULEVARD,11105,A
41009267,UNDERGROUND PIZZA,Manhattan,WILLIAM STREET,10004,A
50052170,I SUSHI,Queens,WOODBINE STREET,11385,A
50090427,West End Taco Company,Manhattan,WEST   96 STREET,10025,C
50095830,VILLA MARIA PIZZERIA,Bronx,EASTCHESTER ROAD,10469,A
50092013,TOTAL BODY SUPPLEMENTS & JUICE BAR,Brooklyn,FLATBUSH AVENUE,11226,A
50076683,KINGSBREW,Brooklyn,ORIENTAL BOULEVARD,11235,A
41574514,NANATORI JAPANESE RESTAURANT,Brooklyn,MONTAGUE STREET,11201,B
40366356,BLARNEY CASTLE,Queens,ROCKAWAY POINT BOULEVARD,11697,B
41486451,GROM,Manhattan,BROADWAY,10019,A
41459972,VERANDA RESTAURANT-CAFE,Queens,NORTHERN BOULEVARD,11361,A
41392209,LA RIOJA RESTAURANT,Queens,BROADWAY,11106,A
50088344,ESTIATORIO MILOS,Manhattan,HUDSON YARDS,10001,A
40365472,SPAIN RESTAURANT & BAR,Manhattan,WEST   13 STREET,10011,C
50084574,TEN TAN CHINESE RESTAURANT,Manhattan,10 AVENUE,10034,A
41542863,LUCKY RESTAURANT,Bronx,EAST  182 STREET,10457,A
50093750,OUT LATIN FOOD BREAKFAST,Queens,103RD AVE,11417,A
41693538,NEW CHOI HEE CHINESE,Staten Island,BAY STREET,10304,A
50091742,CHINA ONE,Brooklyn,FLATLANDS AVENUE,11236,A
50064420,BAGEL HUT,Staten Island,HYLAN BOULEVARD,10306,B
50048806,WIN SON,Brooklyn,GRAHAM AVENUE,11206,A
41236466,DUNKIN DONUTS,Brooklyn,5 AVENUE,11209,A
50109078,PIZZA HUT,Brooklyn,PITKIN AVENUE,11212,A
40715365,STARBUCKS,Queens,CROSS BAY BOULEVARD,11414,A
