Airbnb_id,Host_id,Borough Code,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
38870392,2351055,1,40.74576,-73.97705,Entire home/apt,250,30,0,1,118
38978429,55293656,1,40.73287,-73.99913,Entire home/apt,250,15,4,1,59
38983890,77226038,3,40.68522,-73.93657,Entire home/apt,250,5,39,1,266
39029925,97153052,3,40.71998,-73.95453,Entire home/apt,250,3,5,1,25
39075331,228793453,4,40.76896,-73.91539,Private room,250,30,30,2,0
39247788,14722556,1,40.73828,-73.98284,Entire home/apt,250,30,3,1,0
39389309,89439538,3,40.71552,-73.94702,Private room,250,30,0,2,180
39495937,940333,3,40.68592,-73.96043,Entire home/apt,250,30,0,1,68
39502006,25860327,3,40.71321,-73.9472,Entire home/apt,250,30,1,1,0
39556412,303929008,1,40.77349,-73.94827,Entire home/apt,250,30,1,1,0
39723526,66371088,1,40.72028,-73.99057,Entire home/apt,250,2,2,1,62
39751479,59521180,1,40.73628,-74.00453,Entire home/apt,250,30,1,1,0
39965017,289681097,3,40.70646,-73.93637,Private room,250,1,9,1,88
40028007,33452526,1,40.77149,-73.95363,Entire home/apt,250,30,1,1,89
40031760,308567156,2,40.88517,-73.89753,Entire home/apt,250,30,4,1,0
40033880,4181378,3,40.68202,-73.9438,Entire home/apt,250,5,14,3,264
40158019,5309521,3,40.71327,-73.96523,Entire home/apt,250,3,53,1,109
40159237,152375172,1,40.73783,-74.00153,Entire home/apt,250,30,1,1,0
40179986,310274555,1,40.74171,-74.00405,Entire home/apt,250,30,2,1,0
40197148,278964509,1,40.72222,-73.99193,Entire home/apt,250,30,0,1,180
40372199,244473721,3,40.68206,-73.94785,Entire home/apt,250,30,14,3,0
40468300,1494472,3,40.69829,-73.97559,Entire home/apt,250,30,0,5,306
40536570,20911595,1,40.7687,-73.95221,Entire home/apt,250,4,15,1,289
40563247,45922975,1,40.73415,-74.00367,Entire home/apt,250,10,2,1,16
40608762,10413379,4,40.74558,-73.91243,Entire home/apt,250,30,1,1,179
40616285,228793453,4,40.76998,-73.91485,Entire home/apt,250,30,15,2,0
40657516,21696747,3,40.71979,-73.95126,Entire home/apt,250,30,0,1,89
40777106,316623077,3,40.63015,-73.94045,Private room,250,30,1,1,0
40777336,23860096,1,40.71667,-73.98995,Entire home/apt,250,30,6,1,0
40794509,16916853,3,40.58542,-73.9352,Entire home/apt,250,30,0,3,88
40806145,34180306,3,40.6783,-74.00533,Entire home/apt,250,1,12,2,0
40861223,28764867,1,40.71307,-73.98252,Entire home/apt,250,30,1,1,0
40894010,283430433,4,40.7428,-73.91294,Entire home/apt,250,30,0,1,0
40920440,24413323,1,40.74305,-74.00711,Entire home/apt,250,30,0,1,0
40925554,318854591,4,40.70734,-73.91565,Entire home/apt,250,30,1,1,179
40941841,411039,1,40.7703,-73.98672,Entire home/apt,250,30,0,1,89
41134066,2119276,1,40.73373,-74.00654,Entire home/apt,250,30,0,31,303
41230650,74944205,1,40.73261,-73.98638,Entire home/apt,250,30,0,2,180
41258335,4373699,3,40.73552,-73.9571,Entire home/apt,250,17,4,1,237
41536763,12398671,4,40.66036,-73.7563,Entire home/apt,250,3,5,1,355
41997438,107434423,1,40.75301,-73.995934,Entire home/apt,250,30,0,297,266
42016973,20196756,1,40.76036,-73.99942,Entire home/apt,250,15,1,1,21
42018495,2648341,1,40.736,-73.99719,Entire home/apt,250,2,53,1,66
42197478,334703623,1,40.75225,-73.98668,Entire home/apt,250,30,0,5,0
42291751,335081160,1,40.75298,-73.97333,Entire home/apt,250,30,0,1,0
42365407,16178420,3,40.72181,-73.95727,Entire home/apt,250,3,2,1,150
42640224,60258860,1,40.7625,-73.98161,Entire home/apt,250,90,0,1,365
42708464,336961245,1,40.73343,-73.98571,Entire home/apt,250,30,7,1,335
43047305,4361344,3,40.66543,-73.98581,Entire home/apt,250,30,0,1,0
43087163,40135374,4,40.74746,-73.94117,Private room,250,30,0,1,64
43163067,2424336,1,40.80211,-73.9554,Entire home/apt,250,30,0,1,0
43336316,271378458,1,40.80763,-73.95038,Private room,250,30,0,2,365
43421180,346048673,1,40.78442,-73.97276,Entire home/apt,250,31,0,1,133
43422457,66326553,1,40.75912,-73.99134,Entire home/apt,250,30,0,5,27
43441690,1494472,3,40.69727,-73.9733,Entire home/apt,250,30,0,5,365
43453003,31816060,1,40.71897,-73.99452,Entire home/apt,250,10,13,2,2
43467180,4745160,3,40.71854,-73.95903,Entire home/apt,250,7,13,1,209
43499730,5707924,3,40.70988,-73.94842,Entire home/apt,250,3,12,1,60
43652168,21548059,1,40.72515,-73.9795,Entire home/apt,250,25,2,1,0
43669769,319889338,3,40.63292,-73.94503,Shared room,250,30,0,1,0
43814549,350319156,1,40.72027,-73.9973,Entire home/apt,250,1,0,1,346
43912376,11995969,1,40.75456,-73.96303,Entire home/apt,250,31,0,1,0
43998221,352534073,4,40.68568,-73.83652,Private room,250,30,0,1,365
44059368,353115658,1,40.71652,-73.98908,Entire home/apt,250,30,0,1,0
44101621,253350246,1,40.76007,-73.99137,Entire home/apt,250,2,46,1,164
44118529,73122401,1,40.71948,-73.99063,Entire home/apt,250,3,7,1,1
44769471,1556814,1,40.81463,-73.94214,Entire home/apt,250,30,0,10,286
45064453,363643848,3,40.67461,-73.88718,Entire home/apt,250,3,1,1,0
45075405,154116030,1,40.73046,-73.98915,Entire home/apt,250,5,6,1,35
45089328,364015335,3,40.58556,-73.96965,Entire home/apt,250,30,0,1,364
45254502,5120972,3,40.72643,-73.95175,Entire home/apt,250,3,3,2,82
45258129,107412747,3,40.71217,-73.95384,Entire home/apt,250,30,17,2,265
45369405,48872790,3,40.69068,-73.92272,Entire home/apt,250,1,6,2,168
45438462,1747176,3,40.70333,-73.98434,Entire home/apt,250,15,2,2,307
45483512,368029764,1,40.79719,-73.94016,Entire home/apt,250,3,1,1,361
45548264,25592253,1,40.72542,-73.97981,Entire home/apt,250,3,1,3,238
45738415,329384,4,40.70629,-73.89426,Entire home/apt,250,3,0,1,167
45738575,265413038,1,40.80033,-73.94575,Entire home/apt,250,3,43,2,89
45786764,21964394,3,40.71734,-73.96215,Private room,250,3,7,1,0
45850416,2453666,3,40.71026,-73.96252,Entire home/apt,250,7,3,1,6
46046875,70816385,3,40.69432,-73.98151,Entire home/apt,250,3,0,1,0
46265249,374195183,4,40.66247,-73.77615,Private room,250,1,38,1,89
46348820,374569478,1,40.75089,-73.98461,Private room,250,1,0,19,0
46516817,51501835,1,40.762,-73.99285,Entire home/apt,250,30,2,179,254
46533178,4667705,3,40.69616,-73.92859,Private room,250,1,4,5,353
46642069,204348856,1,40.75446,-73.97276,Entire home/apt,250,30,3,6,170
46788208,12950608,3,40.70908,-73.96565,Entire home/apt,250,4,2,1,4
47156759,22866409,3,40.68192,-73.98904,Entire home/apt,250,4,7,1,111
47281460,381782081,1,40.80855,-73.93788,Private room,250,3,0,1,365
47497742,383394067,3,40.60647,-73.94761,Entire home/apt,250,1,0,1,0
47865944,14396207,3,40.70029,-73.92254,Private room,250,1,0,1,180
47926366,72972258,1,40.82446,-73.95114,Shared room,250,30,0,1,365
47956172,4486811,1,40.76756,-73.96859,Entire home/apt,250,30,0,1,365
47977156,102421207,3,40.62915,-73.93971,Entire home/apt,250,3,3,1,362
48042018,387284813,1,40.79616,-73.93416,Entire home/apt,250,3,6,1,352
48081208,83367874,3,40.68343,-73.91081,Entire home/apt,250,3,11,1,82
48121041,1386685,1,40.78626,-73.9783,Entire home/apt,250,30,0,1,73
48232952,19866189,4,40.59018,-73.79351,Entire home/apt,250,30,1,3,223
48283037,61396454,1,40.75447,-73.96295,Entire home/apt,250,30,0,25,353
48378158,377635800,2,40.84514,-73.90506,Entire home/apt,250,3,0,1,0
48446426,253839975,1,40.7551,-73.99146,Entire home/apt,250,30,0,3,83
48446604,253839975,1,40.75351,-73.99465,Entire home/apt,250,30,0,3,38
48481328,62968595,1,40.73809,-74.00904,Entire home/apt,250,4,4,1,0
48524254,24557646,3,40.713,-73.96341,Entire home/apt,250,5,5,1,337
48654209,51640351,1,40.71737,-74.00585,Entire home/apt,250,30,0,1,59
48929975,7063637,3,40.66962,-73.97916,Entire home/apt,250,30,0,1,216
48936325,394704718,3,40.72526,-73.94149,Entire home/apt,250,3,3,1,0
48961591,822680,1,40.76204,-73.96005,Entire home/apt,250,5,4,1,23
48981222,87639559,3,40.67881,-73.91256,Entire home/apt,250,30,4,5,244
48998616,395153297,1,40.73634,-74.00596,Private room,250,6,16,1,48
49013592,31350052,1,40.73483,-73.99823,Private room,250,2,3,1,0
49022644,63941465,1,40.73607,-73.98619,Entire home/apt,250,30,0,1,57
49025068,113469347,4,40.71882,-73.75423,Entire home/apt,250,7,0,2,340
49030653,344322713,1,40.80781,-73.94333,Entire home/apt,250,30,0,1,90
49099507,51501835,1,40.7601,-73.99311,Entire home/apt,250,30,0,179,304
49260560,397415679,1,40.75597,-73.96443,Entire home/apt,250,30,0,3,168
49261406,122726779,3,40.71321,-73.93642,Entire home/apt,250,30,3,2,59
49441423,43549139,1,40.77895,-73.94836,Private room,250,3,1,1,179
49479223,94836259,1,40.71131,-74.0167,Entire home/apt,250,2,0,1,0
49568874,2867137,1,40.79472,-73.96858,Entire home/apt,250,30,0,50,222
49611264,399379000,3,40.69021,-73.98894,Entire home/apt,250,1,7,2,27
49629954,8797392,3,40.71328,-73.96563,Entire home/apt,250,3,4,1,0
49678908,391031052,2,40.85282,-73.89397,Private room,250,1,0,2,365
49693252,57865986,3,40.68382,-73.96031,Entire home/apt,250,30,1,1,75
49729986,38179415,3,40.69173,-73.93802,Entire home/apt,250,7,2,1,130
49881509,401400056,1,40.80544,-73.94157,Entire home/apt,250,30,1,1,305
50061038,10434723,1,40.73065,-74.00366,Entire home/apt,250,30,0,1,59
50114760,3363799,3,40.70987,-73.94728,Entire home/apt,250,3,0,2,340
50150722,19135883,3,40.70845,-73.9474,Entire home/apt,250,4,2,1,4
50285340,138373960,3,40.65643,-73.95362,Entire home/apt,250,2,8,1,159
50351207,335600487,1,40.71704,-73.98875,Entire home/apt,250,6,1,1,101
50397712,38645038,3,40.67931,-74.00581,Entire home/apt,250,4,2,1,137
50475919,1403096,3,40.73409,-73.95791,Entire home/apt,250,30,1,1,42
50480214,4516365,3,40.67316,-73.95798,Entire home/apt,250,2,9,1,192
50542216,161135042,1,40.76231,-73.96092,Entire home/apt,250,2,5,2,45
50543408,169490939,1,40.7651,-73.95616,Entire home/apt,250,6,3,1,30
50706265,16480700,1,40.76178,-73.99151,Private room,250,30,0,8,364
50720863,137191691,1,40.71797,-74.01345,Entire home/apt,250,1,0,1,75
50756247,409979554,1,40.80148,-73.94311,Entire home/apt,250,4,2,1,244
50804292,134180270,1,40.74353,-73.97761,Entire home/apt,250,30,0,2,279
50869966,3325418,1,40.79166,-73.97176,Private room,250,2,0,2,142
50959817,295760,1,40.71679,-73.98246,Entire home/apt,250,30,0,2,37
51002225,134180270,1,40.74319,-73.97736,Entire home/apt,250,3,4,2,278
51018155,13977232,3,40.72075,-73.9533,Entire home/apt,250,3,1,1,31
51037782,229149668,3,40.68342,-73.95422,Entire home/apt,250,3,3,3,343
51068167,393897747,1,40.76139,-73.99441,Entire home/apt,250,3,2,17,353
51089818,51589519,1,40.7426,-73.99759,Entire home/apt,250,31,0,7,188
51125967,1533191,1,40.72246,-73.97903,Entire home/apt,250,1,2,1,254
51126692,248701144,1,40.73968325,-73.9978095,Entire home/apt,250,1,0,1,336
51138077,73660875,3,40.68920375,-73.98089629,Entire home/apt,250,5,1,1,14
51176539,11243113,1,40.73851,-74.0075,Entire home/apt,250,30,0,1,365
51286547,90787064,3,40.63305,-73.94723,Private room,250,3,0,2,180
51307932,51589519,1,40.74169,-73.99715,Entire home/apt,250,31,0,7,294
51406742,285850096,1,40.72287,-73.99342,Entire home/apt,250,2,1,72,137
51447541,16702310,3,40.6955978,-73.96888011,Entire home/apt,250,3,1,1,244
51572843,254736969,1,40.75620164,-73.9653483,Entire home/apt,250,30,0,1,245
51618851,285850096,1,40.72288365,-73.9919707,Entire home/apt,250,2,0,72,133
51634632,399379000,3,40.69025979,-73.98885745,Entire home/apt,250,1,0,2,33
51678669,47341316,3,40.73098,-73.95153,Entire home/apt,250,1,1,1,198
51727396,35474168,3,40.68818545,-73.93322165,Entire home/apt,250,3,0,1,52
51795933,41912648,3,40.6914264,-73.98366862,Entire home/apt,250,3,0,1,101
51819890,358700957,3,40.67299545,-73.93177762,Entire home/apt,250,1,1,3,354
51933355,186750701,1,40.74761704,-73.98950641,Entire home/apt,250,30,0,2,275
51943950,285850096,1,40.72088053,-73.99333215,Entire home/apt,250,2,0,72,143
140133,622866,3,40.71347,-73.96035,Entire home/apt,249,30,173,1,243
226021,815977,3,40.71137,-73.9465,Entire home/apt,249,3,166,2,127
289703,815741,1,40.72533,-73.9972,Entire home/apt,249,30,8,1,0
444171,2206506,3,40.68835,-73.92785,Entire home/apt,249,7,7,2,0
857810,4487224,3,40.71301,-73.94752,Entire home/apt,249,30,34,1,337
1884398,3627583,1,40.73392,-74.00881,Entire home/apt,249,60,0,1,0
3553768,17891677,1,40.73478,-74.00108,Entire home/apt,249,3,105,1,290
3944200,20438402,1,40.79329,-73.93426,Entire home/apt,249,3,25,3,177
4616452,23915731,1,40.77413,-73.95157,Entire home/apt,249,30,1,1,0
4839323,988069,3,40.71992,-73.96308,Entire home/apt,249,30,2,1,0
5849991,9898029,3,40.65105,-73.92537,Entire home/apt,249,3,16,5,331
6528046,34142649,1,40.73515,-73.97944,Entire home/apt,249,30,0,1,0
6670191,16437254,3,40.68355,-73.95827,Entire home/apt,249,30,2,19,349
9937667,50760546,1,40.7657,-73.97675,Entire home/apt,249,365,5,28,0
10055925,47554473,3,40.72689,-73.94535,Entire home/apt,249,3,22,14,272
10059344,11068351,1,40.71892,-73.99803,Entire home/apt,249,30,0,1,0
10253159,10721093,5,40.61066,-74.12276,Entire home/apt,249,30,59,1,365
12039894,34861728,4,40.70836,-73.83026,Entire home/apt,249,30,5,4,283
12568741,68145886,1,40.73552,-73.99948,Entire home/apt,249,2,120,1,36
13245721,10039614,1,40.73444,-74.0044,Entire home/apt,249,30,0,1,0
14215652,57283593,1,40.73569,-74.00256,Entire home/apt,249,30,77,1,202
14296598,14942276,3,40.71964,-73.95529,Entire home/apt,249,30,130,2,305
15132151,95939781,1,40.74427,-73.97474,Entire home/apt,249,30,1,1,0
15663513,68094795,1,40.76643,-73.96124,Entire home/apt,249,3,110,2,15
18806323,130897041,4,40.58956,-73.80077,Entire home/apt,249,2,98,1,340
23565676,161899037,4,40.75639,-73.83165,Entire home/apt,249,2,82,7,75
25296394,191085997,2,40.85496,-73.82958,Entire home/apt,249,2,5,2,275
28730581,188212054,3,40.62203,-74.02396,Entire home/apt,249,14,42,2,28
29078405,44129118,1,40.70918,-74.00845,Entire home/apt,249,30,0,1,0
29982557,197286,3,40.71808,-73.94484,Entire home/apt,249,30,56,1,8
31057348,224815152,1,40.75597,-73.99839,Private room,249,30,29,10,365
31087285,219113745,1,40.75162,-73.98703,Entire home/apt,249,30,10,1,0
31292757,224815152,1,40.75642,-73.99778,Private room,249,30,18,10,365
32050071,6073347,1,40.72633,-73.99302,Entire home/apt,249,30,2,1,0
33242348,161357125,5,40.60862,-74.11774,Private room,249,3,7,1,61
34071693,257995608,1,40.7244,-74.00794,Hotel room,249,1,13,11,132
34473487,231548638,1,40.79954,-73.94667,Entire home/apt,249,5,20,1,0
34487247,261761196,1,40.76462,-73.98319,Private room,249,1,103,8,301
35132775,52071286,1,40.73895,-73.99837,Entire home/apt,249,180,47,1,0
35254823,265413038,1,40.80131,-73.94584,Entire home/apt,249,3,65,2,190
35260885,264742656,1,40.70864,-74.00635,Entire home/apt,249,30,12,1,275
35425638,27181542,1,40.77424,-73.94868,Entire home/apt,249,30,7,42,243
35463466,266800773,1,40.72821,-74.00032,Entire home/apt,249,30,35,1,0
35493937,10811427,1,40.74673,-73.97225,Entire home/apt,249,30,5,1,121
35535750,264752722,1,40.72028,-73.99288,Entire home/apt,249,4,31,1,320
36175342,48164151,3,40.66238,-73.99096,Entire home/apt,249,3,64,1,262
36903715,22780462,4,40.72895,-73.82603,Entire home/apt,249,3,17,2,246
37161032,361008,1,40.72511,-73.99206,Entire home/apt,249,7,7,1,0
37423528,224815152,1,40.75611,-73.99275,Private room,249,30,1,10,365
37773891,2313878,3,40.70972,-73.95116,Entire home/apt,249,30,13,1,90
38101782,289221894,4,40.74271,-73.9001,Entire home/apt,249,30,21,1,365
38795690,6264251,1,40.72173,-73.99353,Entire home/apt,249,30,0,2,0
39216165,101498908,3,40.64909,-73.9504,Entire home/apt,249,5,2,2,0
39757484,216419980,1,40.82606,-73.95106,Entire home/apt,249,30,3,1,270
39834665,27606853,1,40.77853,-73.95668,Entire home/apt,249,30,5,1,0
39868357,828519,1,40.76526,-73.98759,Entire home/apt,249,2,28,1,123
40888693,318425752,1,40.72106,-73.97981,Entire home/apt,249,30,8,1,0
41173094,38650653,4,40.74501,-73.82617,Entire home/apt,249,30,13,1,334
41984853,45677054,3,40.68017,-73.91665,Entire home/apt,249,3,9,2,235
42100811,333624974,3,40.68311,-73.92533,Entire home/apt,249,2,13,3,300
42152029,77504935,3,40.71008,-73.9505,Entire home/apt,249,30,6,1,90
42399499,4422415,1,40.79721,-73.96916,Entire home/apt,249,2,1,1,344
42435000,227629764,3,40.68538,-73.99329,Entire home/apt,249,30,0,1,89
42603616,265666981,1,40.76183,-73.99262,Private room,249,30,1,1,364
44311458,348877785,1,40.75404612,-73.96632087,Entire home/apt,249,3,49,1,146
45270904,348619646,1,40.74607,-73.9882,Entire home/apt,249,1,3,49,86
45515771,1364042,1,40.71655,-73.99227,Entire home/apt,249,6,8,2,1
45699760,369951498,1,40.71736,-73.98902,Entire home/apt,249,2,15,1,3
45844585,194142632,1,40.75725,-73.99468,Entire home/apt,249,30,4,7,121
46625288,376905135,3,40.72629,-73.94662,Entire home/apt,249,3,20,2,134
46665994,27181542,1,40.77352,-73.94797,Entire home/apt,249,30,2,42,87
46692803,27181542,1,40.77323,-73.94826,Entire home/apt,249,30,3,42,122
46696068,27181542,1,40.77521,-73.9498,Entire home/apt,249,30,0,42,117
46698399,27181542,1,40.77452,-73.94987,Entire home/apt,249,30,1,42,122
46832577,27181542,1,40.77517,-73.94749,Entire home/apt,249,30,1,42,114
47231295,9419684,2,40.81069,-73.92955,Entire home/apt,249,30,0,43,364
47231413,9419684,2,40.81045,-73.92946,Entire home/apt,249,30,0,43,364
47235814,30283594,2,40.80905,-73.93085,Entire home/apt,249,30,0,54,364
47235857,30283594,2,40.81069,-73.93112,Entire home/apt,249,30,0,54,364
47235876,30283594,2,40.81121,-73.93149,Entire home/apt,249,30,0,54,364
47235932,30283594,2,40.80888,-73.92951,Entire home/apt,249,30,0,54,364
49261329,11628194,3,40.66506,-73.98218,Entire home/apt,249,4,2,1,24
49563078,8119681,1,40.72111,-73.98095,Entire home/apt,249,5,1,1,58
49852731,45994562,3,40.63787,-74.02705,Private room,249,4,0,1,178
50507110,345899797,1,40.70992,-74.00664,Entire home/apt,249,31,0,3,258
50979994,4704914,3,40.62418,-73.91072,Entire home/apt,249,3,2,1,342
51228351,414221490,1,40.75143,-73.98045,Entire home/apt,249,1,0,2,29
51301011,339362161,1,40.75532,-73.9646,Entire home/apt,249,30,0,9,358
51521740,348619646,1,40.74603081,-73.98890866,Entire home/apt,249,1,0,49,81
51564822,235719,1,40.72985347,-73.98269949,Private room,249,7,0,3,314
51614885,235719,1,40.7312975,-73.98098188,Entire home/apt,249,7,0,3,127
51711068,163251048,1,40.76217028,-73.99771798,Entire home/apt,249,30,0,19,334
51868284,420159435,3,40.67666857,-73.88486866,Entire home/apt,249,30,0,2,269
504362,2487309,3,40.67707,-73.97062,Entire home/apt,248,3,69,1,47
1357021,1411399,1,40.75744,-73.967,Entire home/apt,248,30,97,4,0
13028533,57574248,1,40.75356,-73.97358,Hotel room,248,2,9,3,0
16718287,1531125,3,40.71637,-73.9548,Private room,248,4,6,2,18
19801466,87612379,4,40.72277,-73.86837,Entire home/apt,248,2,60,1,215
21667120,157075387,1,40.7661,-73.98788,Entire home/apt,248,30,19,1,0
22191646,30424811,1,40.7452,-73.97942,Entire home/apt,248,30,2,1,0
27371581,201654234,4,40.58866,-73.81553,Entire home/apt,248,2,55,1,165
31668461,236432765,3,40.7175,-73.954,Entire home/apt,248,2,145,2,321
35428298,266627618,2,40.90436,-73.84992,Entire home/apt,248,4,43,3,355
40756475,314151200,1,40.70462,-74.01027,Private room,248,1,2,9,350
42345561,226954272,3,40.6519,-73.90862,Entire home/apt,248,2,4,1,174
43386772,266627618,2,40.90922919,-73.84349119,Entire home/apt,248,4,0,3,357
44627508,249248065,3,40.65086,-73.97486,Entire home/apt,248,14,0,1,73
47954077,22541573,3,40.69314,-73.99117,Entire home/apt,248,30,0,106,328
49062414,395626408,1,40.76432,-73.98875,Entire home/apt,248,3,22,1,151
49947015,341752262,1,40.74822,-73.98747,Entire home/apt,248,1,16,12,331
50438495,407354015,1,40.74138,-73.98212,Entire home/apt,248,30,0,3,327
16709795,19466874,1,40.77348,-73.95482,Entire home/apt,247,30,0,1,0
18324607,17449165,3,40.68241,-73.99602,Entire home/apt,247,30,7,1,0
23746579,124357,3,40.71729,-73.95381,Entire home/apt,247,1,138,3,303
34489721,260639745,1,40.76211,-73.98276,Hotel room,247,1,3,14,364
41959247,277413518,3,40.67777,-73.9196,Entire home/apt,247,2,27,3,156
46113799,107434423,1,40.764797,-73.982727,Entire home/apt,247,30,1,297,365
46923243,346357287,3,40.72833,-73.94811,Entire home/apt,247,2,22,1,131
49003697,229470652,1,40.74296,-74.0004,Entire home/apt,247,3,26,1,296
249414,1306587,1,40.73273,-74.00041,Entire home/apt,246,4,6,1,0
6799814,35524316,1,40.76008,-73.99067,Private room,246,1,186,9,352
17765841,23234988,4,40.75024,-73.80607,Entire home/apt,246,3,22,6,66
21619569,157275347,4,40.68107,-73.76878,Entire home/apt,246,1,206,1,68
22213903,93039729,1,40.71929,-73.98415,Entire home/apt,246,30,0,2,0
